id,code_iso_pays,pays_dest,ville_dest,cite_dest,code_postal_dest,portee
19800,OM,OM,MASKAT,OMAN,03111,International
19801,DE,DE,ALLEMAGEN,ESSEN,45127,International
19802,FR,FR,GENNEVILIERES,GENNEVILLIERS,86666,International
19803,GB,GB,LONDON W 5 4 NH,EALING,291,International
19804,DZ,DZ,BOUCHAOUI CHERAGA ALGER,CHERAGA,Inconnu,International
19805,TH,TH,TA,THAILANDE,98,International
19806,FR,FR,42100,42100,42100,International
19807,US,US,CA 95360-1509,NEWMAN,1205,International
19808,CA,CA,MOTEREAL QUEBEC,BOULVARD SAINT LAURANT,205.1200,International
19809,CO,CO,BOGOTA COLOMBIE,LOCALIDAD DE CHAPINERO BOGOTA CUNDINAMARCA,Inconnu,International
19810,BH,BH,AMWAJ MHARAG,ZAWIA 3 BAHRAIN,1871,International
19811,DZ,DZ,-,-,-,International
19812,PT,PT,EVORA PORTUGAL,EST.SR.DOS AFLITOS,7005-874,International
19813,BE,BE,B,BELGIQUE,Inconnu,International
19814,GB,GB,CW10 0JH,MIDDLEWICH,7,International
19815,FR,FR,TOURTS,ESVERS,37321,International
19816,LU,LU,LUXEMBOUREG,LUXEMBOUREG,9763,International
19817,TN,TN,71000,7100,7100,National
19818,TN,TN,HAMMMAET,OUED BATTIN,8050,National
19819,TN,TN,HEDI CHEKER,TUNIS,1002,National
19820,DE,DE,GERMANG,STUHGART,700176,International
19821,FR,FR,GENNEVILLIERS CEDEX,INCONNU,92621,International
19822,FR,FR,RHONE ALPES MARIGNIER FRANCE,2064AUVERGNE,74970,International
19823,SI,SI,SLOVANIA,SLIVENIA,5290,International
19824,US,US,MA 02151-3315,REVERE,56,International
19825,CA,CA,QUEBEC J 1 E 0 N2,SHERBROOKE,1610,International
19826,FR,FR,FFFF,FFF,FRANCE,International
19827,DE,DE,DRASTEN,DRASTEN,2601156,International
19828,TR,TR,TUR,TUR,34096,International
19829,FR,FR,SAINT-NAZAIRE,SAINT-NAZAIRE,44600,International
19830,TN,TN,TUNISAIR,TUNISAIR,1000,National
19831,TN,TN,MAR,MAT,6080,National
19832,FR,FR,LIMOGE,LIMOGE,87000,International
19833,NL,NL,THE NETHELANDS,ALMERE,1356 EM,International
19834,IT,IT,89050,89050,89050,International
19835,TN,TN,SLINANA,SLIAN,6100,National
19836,ES,ES,H,HH,h,International
19837,TN,TN,NORD KAIROUAN,MANSOURA,3100,National
19838,IT,IT,ITALIRE,ITALIE,0000,International
19839,TN,TN,J JLOUD,S FATHALLAH,2023,National
19840,JP,JP,0,0,0,International
19841,FR,FR,CEDEX 20,MARSEILLE,13416,International
19842,TN,TN,CARTHGAE,CMA,2085,National
19843,FR,FR,95520,95520,95520,International
19844,AE,AE,UNITED ARABIC EMARATES,ABU DHABI,2306,International
19845,TN,TN,MOUKNINE,MOUKNINE,5071,National
19846,RO,RO,ROM,ROM,rom,International
19847,FR,FR,BEAUNE,APPARTIMENT 312,21200,International
19848,BE,BE,LUXEMBOURG,PETANGE,4779,International
19849,FR,FR,ROUBAIX,BAT C APPT205,59100,International
19850,TN,TN,RESIDENCE DES JARDINS 1,TUNIS,1002,National
19851,US,US,PENSALAVANIA,MECHANING,17050,International
19852,TN,TN,MORG,MORG,1000,National
19853,IT,IT,90142,PALERMO ITALIE,90142,International
19854,TN,TN,SFAX TYNA,SFAX,3083,National
19855,FR,FR,26200,26200,26200,International
19856,CN,CN,ZHEIJANG PROVINCE,JIASHAN COUNTY,314121,International
19857,SI,SI,SLOVENIA,SLOVENIA,2250,International
19858,FR,FR,BOURGOGNE FRANCHE-CONTE FRANCE,BESANCON,25000,International
19859,TN,TN,QSAHLINE,MESSJED AISSA,5012,National
19860,VN,VN,HANOI/ VIETNAM,KHANH HAOI DUC,999,International
19861,ES,ES,ESPAIN,ESPAIN,110108800,International
19862,BH,BH,-,-,-,International
19863,SA,SA,ARBIE SAOUDITE,KHEDHRIA DAMEM,00000,International
19864,GB,GB,ROCHERTER,ME 2 AN,86 HOWARD,International
19865,CN,CN,"STATE,PROVINCE GUANG DONG",FU TIAN QU SHENZHEN,518026,International
19866,FR,FR,80080,FRANCE,80080,International
19867,FR,FR,00330783495901,CHALONS FRANCE,51000,International
19868,FR,FR,FRANC E,FRANCE,68200,International
19869,FR,FR,ANTIBES,ANTIBES,06600,International
19870,EG,EG,...,EGYPT,999,International
19871,TN,TN,BARDO2000,KHAZNADAR,2017,National
19872,EG,EG,DOGHALIA,DOGHALIA,35727,International
19873,MA,MA,CASABLANCA MAROC,CASABLANCA,20180,International
19874,KW,KW,SOULI,SOULI,25610,International
19875,CA,CA,CANNES,QC,15218,International
19876,GB,GB,LIVERPOOL,LIVERPOOL,L88HW,International
19877,DZ,DZ,AIN MILA,LOG AIN MLILA,Inconnu,International
19878,FR,FR,ROHIA,FRANCE,03215,International
19879,OM,OM,TAROUA,TAROUA,611,International
19880,FR,FR,MARCHEPRIME,MARCHEPRIME,33380,International
19881,QA,QA,QATA,QATAR,douha,International
19882,NO,NO,NARVEGE,GRONLAND,9357,International
19883,FR,FR,LE LANDREAU,LE LANDREAU,44430,International
19884,TN,TN,MEDNI,MEDNINE,4100,National
19885,TN,TN,THALJA,THALJA,2134,National
19886,IT,IT,WAILS,WAILES,100000,International
19887,FR,FR,NABEUL,FR,1000,International
19888,TN,TN,GHAMMA,GABES,6020,National
19889,IT,IT,CASERLO,VIA LUIGI ZONGO 26 SANT ARPINO,81030,International
19890,FR,FR,LAVAL,SAINT GENIS,69230,International
19891,IT,IT,FI,FI,50145,International
19892,GB,GB,DERBYSHIRE DE55 2 BS,ALFRETON,18,International
19893,CA,CA,J7P2R7,QUEBECK CANADA,SAIT EUSTACHE,International
19894,IT,IT,ITAMIA,PALERMO,90143,International
19895,TN,TN,KHAROUBA,KHAROUBA,8040,National
19896,FR,FR,MONTROND FRANCE,ST AMAND,18200,International
19897,FR,FR,BAJUS,BAJUS,62150,International
19898,DE,DE,FRAKFURT,ALLMAGNE,65931,International
19899,FR,FR,FERDRUPT,INCONNU,88360,International
19900,TN,TN,--,-,6021,National
19901,US,US,ALEXANDRIA,ALEXANDRIA,22304,International
19902,TN,TN,HAKIM,HAKIM,8194,National
19903,TN,TN,SILIANNA,MAKHTER,6140,National
19904,IT,IT,BOLOGNE,BAZZANO,5,International
19905,TN,TN,POSTE MITLAOUI,RUE EL HARF,2130,National
19906,TN,TN,MEDENNINE,BEN GUERDANE,4160,National
19907,CA,CA,H1Z 2Y 3,MONTREAL QUEBEC,8990,International
19908,IT,IT,MANTOVA,POGGIO RUSCO,Inconnu,International
19909,FR,FR,ELBEUF,ELBEUF,76500,International
19910,IT,IT,MAZARRA,CAMPOBELLO DI MAZARA,91021,International
19911,RO,RO,ROUMANIA,PRAHOVA,107071,International
19912,TN,TN,MOR,MO,1110,National
19913,US,US,PA19064-3918,SPRINGFIELD,961,International
19914,SA,SA,KSA,KSA,999,International
19915,FR,FR,DUGNY,DUGNY,39440,International
19916,LB,LB,????,??????? ????????,1100,International
19917,IT,IT,ILALIA,BOLZANO,39040,International
19918,EE,EE,ESTONIA,HARJUMAA,13816,International
19919,FR,FR,FRANCHE SUR SAONE,69400,69400,International
19920,TN,TN,MDN,PTT,4100,National
19921,US,US,FL33178-2052,MIAMI,9314,International
19922,GB,GB,HAMPSHIRE,HAMPSHIRE GU35 OFA,365608576,International
19923,QA,QA,SATAR,QATAR,402,International
19924,TN,TN,ANIANA,ARIANA,2035,National
19925,TN,TN,DJBEL DJELOUD,TUNIS,1046,National
19926,DE,DE,LANGENHAGEN,LANGENHAGEN,30855,International
19927,IT,IT,GOUJIA,MONFELCON,1000,International
19928,TN,TN,AKOUDA SOUSSE,CITE HATEM,4022,National
19929,CN,CN,ZHEJIANG PROVINCE CHINA,YIWU CITY,3222000,International
19930,TN,TN,ARROUSA,AROUSSA,6116,National
19931,PL,PL,POLISKA,POLISKA,62060,International
19932,US,US,GA 30044-3528,LAWRENCEVILLE,3047,International
19933,FR,FR,TOURS CEDEX9,ESVRES,37321,International
19934,TN,TN,ZAGHOIUANE,INCONNU,1100,National
19935,TN,TN,GITEX,GITEX,8070,National
19936,TR,TR,TORKIA,ISTANBUL,34660,International
19937,IT,IT,ITLIA,ITALIA,25121,International
19938,FR,FR,EINE,EPINE,85740,International
19939,GB,GB,UK ANGLETERRE,4TS,BH 12,International
19940,SA,SA,LA MEKKE,LA MEKKE,Inconnu,International
19941,TN,TN,CHARGUI2,TUNIS,1080,National
19942,TN,TN,ECHARGUIA,ECHARGUIA,1080,National
19943,DE,DE,MUNCHEN,1 GRAFING,Inconnu,International
19944,CA,CA,.,H2XOC9 CANADA,MONTREAL QUEBEC,International
19945,KR,KR,REPUBLIC OF KOREA SUD  8201034051912,GWANGMYONG SI GYONGGI DO CLACIA,14344,International
19946,DE,DE,GERMANYA,BREMEN DEUTSCHLAND,28237,International
19947,CH,CH,SUISS,AMRISWIL,8580,International
19948,AE,AE,SHARAJAH,FLAR QASIMAYA,210,International
19949,FR,FR,BAUME,LA SAINTE BAUME,83470,International
19950,DE,DE,MERZIG,MERZIG,66663,International
19951,AT,AT,VIENNA,SCHBERTRING,1010,International
19952,TN,TN,EL CHARGUIA 2,INCONNU,2035,National
19953,MA,MA,BENI MELLAL,LA STATION SHELL,23999,International
19954,TN,TN,ZARZIS NORD,RTE JERBA,4134,National
19955,TR,TR,USAK,USAK,19,International
19956,CA,CA,GUELPH,CHEMIN STONE QUEST,N1G5L3,International
19957,FR,FR,TOURS FRANCE,TOURS CEDEX,37321,International
19958,TN,TN,GUBB,GUBELLI,4264,National
19959,TN,TN,ARINAA,ARIANA,2035,National
19960,IT,IT,ROCCAGORGA LT,COTESTA,04010,International
19961,TN,TN,TNT,TNT,2035,National
19962,IT,IT,CAVARIA CON PREMEZZO,CAVARIA CON PREMEZZO (VA),21044,International
19963,FR,FR,DUGNY PARIS,CHEZ DAVIS ETIENNE,93440,International
19964,DE,DE,ALLMAGNIE,ALLMEGNIE,07586,International
19965,TN,TN,JBALJLOUD TUNIS,JBALJLOUD,1046,National
19966,TR,TR,ISTAMBOUL,PENDIK,1kat01,International
19967,TN,TN,TOZEURA,NAFTA,2240,National
19968,FR,FR,86666,86666,86666,International
19969,TN,TN,HAMMMAEMT,HAMMEMT,8050,National
19970,TN,TN,SIOUSSE,SOUSSE,4000,National
19971,TN,TN,AZOUEN,ZAGOUEN,1100,National
19972,IT,IT,SICILIA RAGUSA,COMISO,97013,International
19973,DZ,DZ,BOUMARDAS,BOUMARDAS,35009,International
19974,IT,IT,14030,14030,14030,International
19975,AE,AE,EMIRATS ARABES UNITED,ABOU DHABI,1000,International
19976,IT,IT,CASAPESENNAC,BOTTICELLI,168103,International
19977,QA,QA,...,QATAR,9999,International
19978,FR,FR,VILLERBANNE,VILLERBANNE,69100,International
19979,TN,TN,TSTOUR,TESTOUR,9060,National
19980,TN,TN,TOUAZER,SAADA,2200,National
19981,FR,FR,LE BRETONNEUX,MONTIGNY,78180,International
19982,IT,IT,PERUGIA,OVESTN 10,06100,International
19983,TN,TN,MAZNOUBA,TUNIS,1000,National
19984,TN,TN,ARNIA,TUNIS,2035,National
19985,FR,FR,SAIT GILLES,SAINT GILLES,35590,International
19986,TN,TN,AVENUE HABIB,AVENUE HABIB BOURGIBA,3080,National
19987,AE,AE,TN,TN,1000,International
19988,DE,DE,ALLMG,PBERLIN,13359,International
19989,TN,TN,BELVEDER,CITE JARDINS,1002,National
19990,MA,MA,ALGER,ALGER,1000,International
19991,US,US,NY 11224-1337,APT 3 BROOKLYN,3726,International
19992,US,US,LOUISIANA,LAFAYETTE,70508,International
19993,DZ,DZ,BORJ EL BAHRI ALGER,IPP DERMOUCHE BT 14,16046,International
19994,TN,TN,TYUN,TRUN,1000,National
19995,NL,NL,UTRECHT,3501 CA,18002,International
19996,AU,AU,NWS AUSTRALIA,SYDNEY,2192,International
19997,TN,TN,TMANNOUBA,BARDO,2000,National
19998,EG,EG,.,.,.,International
19999,TN,TN,TUNIS 70556800,AV  LA LIBERTE,1002,National
20000,EG,EG,CAIRE EGYPT,ZONE INDUSTRIEL 1  VILLE  AL ABOUR,000000,International
20001,TN,TN,EL CHARGUIA,INCONNU,2035,National
20002,CZ,CZ,14900,14900,14900,International
20003,US,US,FL33461-2030,LAKE WORTH,120,International
20004,IT,IT,SR,AVOLA,96012,International
20005,TN,TN,BOUMEDAS,BOUMERDES,5125,National
20006,FR,FR,MONTREUIL -FRANCE,MONTREUIL,93100,International
20007,TN,TN,NAKHIL,RUE 14 JANVIER NAKHIL,1000,National
20008,DE,DE,40215 GERMANY,DUSSELDORF,40215,International
20009,TN,TN,THELEPET,THELEPET,1215,National
20010,CZ,CZ,TUCH,OTCH,16900,International
20011,BE,BE,STRAT,HARELBEK,8530,International
20012,QA,QA,MVAITER AL RAYYA,DOHA,99248,International
20013,TN,TN,JANDOUBI,JANDOUBA,8100,National
20014,TN,TN,GUAFFOUR,GUAFFOUR,6110,National
20015,IT,IT,SPORMINORE TORETO,VI SPOREGGIO 24,38010,International
20016,IT,IT,CASERTA,CAP CASERTA,81030,International
20017,PT,PT,NOVA DE GAIA,ARCOZELO VILA,4410-338,International
20018,SA,SA,LKLLKK,JHKJHJJK,1051000,International
20019,GB,GB,HUMBER,"BARTON UPON HUMBER ,DN185 AH",365608576,International
20020,GB,GB,WIMBORNE,HEATHLANDS SPORTS GROUND,365608576,International
20021,ES,ES,MALAGA,MALAGA,29014,International
20022,IT,IT,DI VARESE,CAP PROVINCIA,21010,International
20023,FI,FI,FINLADE,FINLANDE,Inconnu,International
20024,ES,ES,CIVDAD REAL,TOMELLOSO,13700,International
20025,AU,AU,AUSTRIA,AUSTRIA,Inconnu,International
20026,TN,TN,TN?,TN,2035,National
20027,DZ,DZ,SETIF,SETIF,000000,International
20028,FR,FR,NANATES,NANTES,44941,International
20029,SA,SA,AL MADINA,AL MADINA,Inconnu,International
20030,IT,IT,CEVA,MARENGO103,12073,International
20031,FR,FR,MARSSEILLE,BIC,1200,International
20032,TN,TN,ISIDI BOUZID,ISIDI BOUZID,9143,National
20033,FR,FR,IT,IT,00172,International
20034,TN,TN,LEKSOUR,TATAOUNE,1000,National
20035,FR,FR,BLANC MESNIL,COUTURIER,93150,International
20036,IT,IT,SAEDEGNA,SARDEGNA,7038,International
20037,TN,TN,KAIROUANN,KAIROUAN,3110,National
20038,SA,SA,SAOUDI ARABIA,JEDDAH BUILDING 81,23442,International
20039,FR,FR,FRANCE PARIS,SECTEUR 6410 CEDEX,75923,International
20040,TN,TN,CHARGUIAV 2,CHARGUIA 2,2035,National
20041,TN,TN,FOUCHENA/BEN AROUS,EL MEGHIRA2,2082,National
20042,TN,TN,TUNI9S,TUNIS,1100,National
20043,TN,TN,EBN GUERDEN,BEN GUERDEN,4160,National
20044,FR,FR,SURESNES,APPARTENENT B21,92150,International
20045,TN,TN,235,2035,2035,National
20046,CN,CN,...,....,111,International
20047,GB,GB,ENGLAD,ENGLAD,000000,International
20048,FR,FR,POSSY,POISSY,78300,International
20049,IT,IT,MAZZARINO,MAZZARINO CL,93013,International
20050,IT,IT,CERVIA,CERVIA,48015,International
20051,TN,TN,TATAOUAN,RUE HABIB BOURGUIBA,3200,National
20052,FR,FR,THYEZ FRANCE,500AVENUE LOUIS COPPEL,74300,International
20053,CH,CH,FRIBOURG,VILLARD SUR GLANE,1752,International
20054,AT,AT,AU,AU,9020,International
20055,TN,TN,SARTEX,SARTEX,1000,National
20056,FR,FR,GOUSSAIN VILLE,BATIMENT E,95190,International
20057,FR,FR,LION,LION,69200,International
20058,PL,PL,POLEN,POLONGNE,1100,International
20059,TN,TN,CITE ELKHADHRA,TUNIS,1003,National
20060,TN,TN,MARINA YESSMINE HAMMAMET,CELLULE DE YASMINE HAMMAMET,8050,National
20061,BE,BE,L,LESSINES,7863,International
20062,DE,DE,WORNUNG,SELIGENSTADDT RESSEN,63500,International
20063,CA,CA,H2X0C9,BOULEVARD SAINT LAURENT,205-1200,International
20064,TN,TN,YNIS,TNIS,TNIS,National
20065,QA,QA,QT,QATAR,DOHA,International
20066,TN,TN,METLAOUITUNIS,METLAOUI,2130,National
20067,TN,TN,KAIRT,KAIR,1000,National
20068,IT,IT,GIOVANNI,POSTE 24020,XX1112,International
20069,FR,FR,MIXAMAS,13140,Inconnu,International
20070,ES,ES,VALENCIA ESPAGNBE,CATARROJA,46470,International
20071,BR,BR,GUIIHES,GUIRUIHES,7143350,International
20072,TN,TN,CAIRA,KAIR,3188,National
20073,FR,FR,AMBERIEUX,FRANCE,01500,International
20074,TN,TN,TEBNOULBA,TEBOULBA,5080,National
20075,DZ,DZ,B,B,06010,International
20076,DE,DE,ALLEMEAGNE,TIENGEN,79761,International
20077,TN,TN,NS,NS,3170,National
20078,FR,FR,GRASSE,GRASSE,6130,International
20079,IT,IT,ITALYA,AFRAGOLA NAPMES,25/80021,International
20080,TN,TN,BORMA,BORMA,4224,National
20081,FR,FR,EGYPTE,FAYOUM,Inconnu,International
20082,TN,TN,MOINASTIR,MONASTIR,5025,National
20083,FR,FR,BASTIA  FRANCE,11-13 RUE DE LUCE CASABIONCA,20200,International
20084,FR,FR,LA RICAMARIE,INCONNU,42150,International
20085,TN,TN,BIAZART,BIAZART,7000,National
20086,FR,FR,26000,26000,26000,International
20087,TN,TN,TYNA1 SFAX,PRISON CIVIL TYHNA,3083,National
20088,SA,SA,SAOUDIT,MEKKA,24351,International
20089,CN,CN,GYEON GGI DO,GOYANG SI,1012,International
20090,TN,TN,HAMAMLINF,HAMAMLINF,2080,National
20091,IT,IT,CAP55054,MASSROSA,n2315,International
20092,DE,DE,13,13,13,International
20093,FR,FR,TORCY,3 AV JACQUES PREVERT,77200,International
20094,VN,VN,.,.,DONG NAI PROVINCE,International
20095,TN,TN,BEZERE,JARJOUNA,7021,National
20096,GB,GB,NR23 AD,NORWICH,55,International
20097,TN,TN,GAR DIMAO,WERGUECH,8161,National
20098,US,US,IL60609-4319,CHICAGO,4816,International
20099,NO,NO,INCONNU,NORVIK,12,International
20100,GB,GB,WS3 1DL,WALSALL,36,International
20101,TN,TN,SIUSSE,SOUSSE,4000,National
20102,DE,DE,PFALZ,RHAIN LAND,56170,International
20103,TN,TN,4181,4181,4181,National
20104,FR,FR,BEAUGENCY,BRAUGENCY,45190,International
20105,TN,TN,JEMM,JEMM,5013,National
20106,DE,DE,DEISCHLAND,ERKENSCHWICK,45739,International
20107,GB,GB,ESSEX ZZ15 5LN,BASILDON,8,International
20108,FR,FR,SFAX,SFAX,3020,International
20109,IT,IT,ITALIZ,ITALIE,1000,International
20110,FR,FR,CEDEX20 FRANCE,MARSEILLE,13386,International
20111,OM,OM,102,102,102,International
20112,CH,CH,LAUSANE,LAUSANE,1003,International
20113,DE,DE,W,W,38440,International
20114,TR,TR,MAHMUTBEY,INCONNU,34217,International
20115,IT,IT,NAPOLIE,CALVZZANO,80012,International
20116,TN,TN,MEL BOURGUIBA,MEL BOURGUIBA,7050,National
20117,US,US,TN38128-3447,MEMPHIS,3333,International
20118,AU,AU,INCONNU,AUSTRI,Inconnu,International
20119,IT,IT,CARMINE CUOMO,AREA NOCERA INFERIORE,84014,International
20120,TN,TN,SIDI ALI HATTAB,MORNAGUIA,1110,National
20121,ZA,ZA,SAOUTH AFRICA,CAPE TAWN,8001,International
20122,NL,NL,PB,P B,1000,International
20123,TN,TN,CHAABA,CHAABA,5170,National
20124,TN,TN,ESSALTANIA,SFAX,3081,National
20125,FR,FR,69400,69400,69400,International
20126,IN,IN,MUMBAI,INCONNU,400021,International
20127,FR,FR,LES LILAS,LES LILAS,93260,International
20128,DE,DE,LEHRTE131275,AMSELWEG18,31275,International
20129,TN,TN,SIDI REZIGUE,SIDI REZIGUE,2033,National
20130,FR,FR,06600 ANTIBES,110 BD DU PRESIDENT WILSON,06600,International
20131,DE,DE,ALLEMA,HHHH,1000,International
20132,FR,FR,AAAAA,AAAAA,37321,International
20133,TN,TN,GRIAAT,CITE 2 MARS,9071,National
20134,GB,GB,BIRMINGHAM,4TP HALESOWEN,B63,International
20135,TN,TN,HAMMA DE DJERID,HAMMA DE DJERID,2214,National
20136,ES,ES,SEVILLL,SEVILLA,41009,International
20137,TN,TN,KASSER HILEL,IM HAMMAMI ETAGE 2,5070,National
20138,DE,DE,ECKENTAL,ECKENTAL,90542,International
20139,TN,TN,TUNIS BAB MNARA,ELKASBA,1008,National
20140,FR,FR,KATAR,KATAR,880,International
20141,TN,TN,REGUEB SIDI BOUZID,ESSAIIDA RGUEB,9173,National
20142,OM,OM,EL BATENA,SOUISS BIDAYA,363,International
20143,BE,BE,BRUSSELS,BELGIUM,181000,International
20144,TN,TN,HMMEM LINF,HMMEM LINBF,1000,National
20145,LU,LU,LUXEMBUEG,LUXEMBOURG,l-1210,International
20146,TN,TN,GHAR MILIH,GHAR MILIH,7033,National
20147,TN,TN,LE BERGES DU LAC,TURKANA,1053,National
20148,AE,AE,EMIRAT ARABES,EMIRAT ARABES,1614,International
20149,TN,TN,KJJ,JKJ,5040,National
20150,TN,TN,HAMM CHAT,HAMM CHAT,1164,National
20151,MA,MA,MARRAKECH,ADDOHA,40000,International
20152,BE,BE,BELGIE,GENTBRUGGE,9050,International
20153,TN,TN,221,NNJ,5040,National
20154,IT,IT,SAN LEO RN,INCONNU,47865,International
20155,AE,AE,EMITATE ARABES UNION,ACHARKA,0000,International
20156,FR,FR,MARSELLLE  FRANCE,4 PLACE CHARLES BICHI,13015,International
20157,DE,DE,ALLEMAHNE,RECHLINGHAUSSEN,45657,International
20158,BE,BE,HEVERLEE,HEVERLEE,3001,International
20159,MA,MA,SIDI SLIMANE,SIDI SLIMANE,207b,International
20160,DE,DE,88400,88400,88400,International
20161,FR,FR,FRANCE APP A111,TOULOUSE,31700,International
20162,IT,IT,FERARA,CODIGORO,44021,International
20163,IT,IT,SONDRIO,ARDENNO,23011,International
20164,DE,DE,DEUTCH LAND,ESSEN,45309,International
20165,SY,SY,ZYRIE,HOMES SYRIE,0000,International
20166,AE,AE,UNITED ARAB EMIRATE,JEBEL ALI FREE ZONE,53526,International
20167,GB,GB,BRITSH,BRITSH,115AZ,International
20168,CN,CN,SHANGHAI,INCONNU,201112,International
20169,DZ,DZ,BOUMERDES,ALGER,ALGER,International
20170,CZ,CZ,REP TCHEQUE,PRAHA,22508,International
20171,DE,DE,DETSCHLAND,MUNCHEN,8 81927,International
20172,DE,DE,GRMANY,RUDOWER CHAUSS 29,12489,International
20173,TN,TN,BELLVEDERE,BELLLVUDAIRE,1002,National
20174,DE,DE,DL,DL,49577,International
20175,CZ,CZ,PROSTEJOV,PROSTEJOV,79601,International
20176,DZ,DZ,ARGER,ROUIBA,16017,International
20177,FR,FR,PORTO,PORTO,4300,International
20178,TN,TN,TUIS BELVEDAIRE,TUNIS BELVEDERE,1002,National
20179,DE,DE,LANDSTRABE 26,FRAUNKFURT,60322,International
20180,TN,TN,KESSR HELAL,KESSR HELAL,5070,National
20181,TN,TN,52531556,1200,1200,National
20182,TN,TN,ISIE,ISIE,1000,National
20183,GB,GB,OXFORDSHIRE 0 X 298NF,COMBE,4,International
20184,GB,GB,NORTH YORKSHIRE YO 224 NR,ROMANY WAY,4,International
20185,TN,TN,LES BERGES DE LAC 2,LES BERGE DE LAC 2,1053,National
20186,DE,DE,ALLMEMAGHNE,CHARLOTTEN,22045,International
20187,TN,TN,KAWRAWEN,KAIRWEN,0000,National
20188,FR,FR,DEUTSCHLAND,ROSTOKE,18106,International
20189,FR,FR,CHOLET,APPT 201,49300,International
20190,PH,PH,INCONNU,LAS PINAS,1744,International
20191,TN,TN,MESTUR,BKALTA,5090,National
20192,ES,ES,..,..,999,International
20193,TN,TN,MENZEL TEMIMLE,MENZEL TEMIMLE,8080,National
20194,FR,FR,ORGON,ORGON BOUCHE DU RHONE,13660,International
20195,US,US,KS,VERLAND PARKP,66202,International
20196,TN,TN,HALG EL OUED,TUNIS,2089,National
20197,GB,GB,SCOTLAND UK G 411 HH,PLACE GLASGOW,5,International
20198,US,US,NEWYORK,ASTRIA,11105,International
20199,TN,FR,TT,TT,sfax,National
20200,UY,UY,URUGAY,URUGAY,0,International
20201,AE,AE,EMIRATS ARAB,DUBAI,000000,International
20202,CA,CA,BOISBRIAND,CANADA,2250,International
20203,FI,FI,70150,70150,70150,International
20204,TN,TN,OUN,OUN,9120,National
20205,MR,MR,NOUADHIBOU,SOCOJIM,0000,International
20206,TN,TN,MENZEL  HARB,MEZEL HARB,2015,National
20207,IT,IT,RM,2/0 VALMONTONE,00038,International
20208,KW,KW,.,.,KUWAIT,International
20209,TN,TN,HAMMMAM GHZEZ,HAMMAM EL GHEZAZ,8025,National
20210,TN,TN,E GUITTAR,EL GUITAR,2180,National
20211,FR,FR,82000,82000,82000,International
20212,FR,FR,66220,66220,66220,International
20213,CA,CA,T,T,M4C5B9,International
20214,PL,PL,BALORAGO,INCONNU,31135,International
20215,IT,IT,ITLIE,ITLIE,5025,International
20216,TN,TN,MEDENIEN,MEDENINE,4100,National
20217,TN,TN,XFAS,CHIHIA,3041,National
20218,JO,JO,JORDANI,JORDANIE,00000,International
20219,TN,TN,ALI,TIS,9120,National
20220,BE,BE,32490664851,PLACE MARCEL BROODTHAERS 4,1060,International
20221,TN,TN,KRN,KRN,3100,National
20222,NL,NL,NUMERO91041,DEN HAAG,2509,International
20223,TN,TN,GROMBALAI,LYCEE RAJAA,8030,National
20224,TN,TN,LE BERGE DE LAC1,LE BERGE DE LAC1,1053,National
20225,KR,KR,PACKING,DAEWAN PACHING INDUSTRY COLTED,25323,International
20226,CA,CA,ALBERTA T7A AS3,DRAYTON VALEY,6986,International
20227,TN,TN,TUNIWS,JHNN,2073,National
20228,TN,TN,CHARGHIA,CHARGHIA,2035,National
20229,FR,FR,LES CLAUSES,FRANCE,11200,International
20230,FR,FR,ST JOULIEN,ST JULIEN DECONIELLES,44450,International
20231,TN,TN,BLIDETTE,KEBILI,4200,National
20232,QA,QA,DAOUHA,14,214,International
20233,DE,DE,73614,GERMANY,73614,International
20234,CN,CN,HO?NG KO?G,HONG KONG,0000,International
20235,FR,FR,GRIGNY,GRIGNY,91350,International
20236,TN,TN,TEL21983011,ROUTE SOKRA ARIANA,2080,National
20237,CH,CH,SANVITTORI,SANVITTORI,6534,International
20238,TN,TN,ASFAX,SFAX,3000,National
20239,TN,TN,MIDNINE,MIDNINE,1200,National
20240,TN,TN,MAE,MAE,0,National
20241,ES,ES,VILADECAVALLS,INCONNU,08232,International
20242,FR,FR,APPARTEMENT 9,CHATAU THIRRY,02400,International
20243,TN,TN,LA GOULET,LAC KAIREDINE,2060,National
20244,GB,GB,UNIETD KINGDOM,LANCASHIRE,262626,International
20245,TN,TN,RUE IBN JAZAR,HOPITAL FARHAT HACHED,4000,National
20246,TN,TN,DAGUECH,T,1000,National
20247,TN,TN,TNSD,TNS,1000,National
20248,RU,RU,15SPBPU,GRAZHDANSTKIY PROSPEKT 28 DORMITORY N 15,195220,International
20249,DZ,DZ,TT,TT,1000,International
20250,TN,TN,B L,B L,1053,National
20251,FR,FR,GUYANCOURT,2 RUE NEIL ARMSTRONG,78280,International
20252,FR,FR,60010,BEAUAVIS,70828,International
20253,IT,IT,RIMINI,RIMINI,47923,International
20254,TN,TN,LKK,HJJ,5040,National
20255,TN,TN,KJJHJH,KJH,5040,National
20256,OM,OM,OMMAN,MASSKAT,133,International
20257,FR,FR,ST LAURENT DU VAR,INCONNU,06700,International
20258,FR,FR,MASSY ESSONNE,MASSY ESONNE,91300,International
20259,TN,TN,YUNB,TGJH,1000,National
20260,DE,DE,NEW ULM,NEW LLM ZH BEL HABIB,89233,International
20261,GB,GB,UNITET KINGLON,UNITET KINGLON,LL229PA,International
